ID,AC,GN,protein_name,GO_F Count,GO_P Count,GO_C Count,go_counts,bin,pmc_GN,PMC_protein_name,new_gene_symbol,match_result,processing_time
CHD8_HUMAN,Q96F26,CHD8,Chromodomain-helicase-DNA-binding protein 8 ,10,15,5,30,bin_5,274,131,CHD8,1,1.55
CUL4A_HUMAN,Q13619,CUL4A,Cullin-4A ,3,22,5,30,bin_5,424,125,CUL4A,1,1.84
GLRB_HUMAN,P48167,GLRB,Glycine receptor subunit beta,7,12,11,30,bin_5,140,622,GLRB,1,0.42
GLYM_HUMAN,P34897,SHMT2,"Serine hydroxymethyltransferase, mitochondrial",6,15,9,30,bin_5,242,240,SHMT2,1,0.9
ELAV4_HUMAN,P26378,ELAVL4,ELAV-like protein 4,4,15,11,30,bin_5,228,188,ELAVL4,1,0.67
ARF4_HUMAN,P18085,ARF4,ADP-ribosylation factor 4,6,16,8,30,bin_5,193,1361,ARF4,1,1.24
DUOX2_HUMAN,Q9NRD8,DUOX2,Dual oxidase 2,7,13,10,30,bin_5,1050,874,DUOX2,1,1.04
ASCL2_HUMAN,Q99929,ASCL2,Achaete-scute homolog 2,9,17,4,30,bin_5,263,140,ASCL2,1,2.92
HXA13_HUMAN,P31271,HOXA13,Homeobox protein Hox-A13,6,20,4,30,bin_5,383,9,HOXA13,1,0.46
HTF4_HUMAN,Q99081,TCF12,Transcription factor 12,13,10,7,30,bin_5,328,122806,TCF12,1,1.32
DYHC2_HUMAN,Q92815,DYNC2H1,Cytoplasmic dynein 2 heavy chain 1,6,14,10,30,bin_5,126,102,DYNC2H1,1,0.54
PPP5_HUMAN,P53041,PPP5C,Serine/threonine-protein phosphatase 5,12,11,7,30,bin_5,35,445,PPP5C,1,0.53
1433F_HUMAN,Q04917,YWHAH,14-3-3 protein eta,9,14,7,30,bin_5,112,178,YWHAH,1,0.73
PRDX3_HUMAN,P30048,PRDX3,"Thioredoxin-dependent peroxide reductase, mitochondrial",5,16,9,30,bin_5,384,29,TXNRD2,0,1.5
HIPK1_HUMAN,Q8TBZ1,HIPK1,Homeodomain-interacting protein kinase 1,4,19,7,30,bin_5,85,200,HIPK1,1,0.22
VGLU3_HUMAN,Q8NDX2,SLC17A8,Vesicular glutamate transporter 3 ,5,14,11,30,bin_5,142,1404,SLC17A8,1,0.96
ARP2_HUMAN,P61160,ACTR2,Actin-related protein 2,3,12,15,30,bin_5,265,1721,ACTR2,1,0.84
RAGP1_HUMAN,P46060,RANGAP1,Ran GTPase-activating protein 1,5,8,17,30,bin_5,251,176,RANBP1,0,0.33
UBR5_HUMAN,O95071,UBR5,E3 ubiquitin-protein ligase UBR5 ,5,17,8,30,bin_5,242,183,UBR5,1,0.36
HCN4_HUMAN,Q9Y3Q4,HCN4,Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4,6,19,5,30,bin_5,822,7,HCN4,1,0.74
UN13B_HUMAN,O14795,UNC13B,Protein unc-13 homolog B ,7,13,10,30,bin_5,159,8,UNC13B,1,1.42
RAB17_HUMAN,Q9H0T7,RAB17,Ras-related protein Rab-17,3,13,14,30,bin_5,86,0,RAB17,1,0.26
RAB1A_HUMAN,P62820,RAB1A,Ras-related protein Rab-1A,4,17,9,30,bin_5,227,10,RAB1A,1,0.48
IF2A_HUMAN,P05198,EIF2S1,Eukaryotic translation initiation factor 2 subunit 1,3,16,11,30,bin_5,121,1179,EIF2S1,1,0.7
TRI22_HUMAN,Q8IYM9,TRIM22,E3 ubiquitin-protein ligase TRIM22,8,14,8,30,bin_5,186,34,TRIM22,1,0.89
ARL3_HUMAN,P36405,ARL3,ADP-ribosylation factor-like protein 3,5,12,13,30,bin_5,160,99,ARL3,1,1.45
TPPP_HUMAN,O94811,TPPP,Tubulin polymerization-promoting protein ,7,13,10,30,bin_5,236,127,TUBP,0,0.21
CP2E1_HUMAN,P05181,CYP2E1,Cytochrome P450 2E1 ,14,12,4,30,bin_5,6841,6752,CYP2E1,1,0.45
ATPA_HUMAN,Q9BTV8,ATP5F1A,"ATP synthase subunit alpha, mitochondrial ",8,10,12,30,bin_5,46,674,ATPA,0,0.95
GBRAP_HUMAN,O95166,GABARAP,Gamma-aminobutyric acid receptor-associated protein ,5,11,14,30,bin_5,630,196,GABARAP,1,2.2
CALC_HUMAN,P01258,CALCA,Katacalcin,3,21,6,30,bin_5,2574,101,CALCB,0,0.36
ITB4_HUMAN,P16144,ITGB4,Integrin beta-4,3,14,13,30,bin_5,419,1372,ITGB4,1,0.37
ROBO2_HUMAN,Q9HCK4,ROBO2,Roundabout homolog 2,2,24,4,30,bin_5,413,263,ROBO2,1,1.41
EPS8_HUMAN,Q12929,EPS8,Epidermal growth factor receptor kinase substrate 8,2,16,12,30,bin_5,298,301,EPS8,1,0.9
APJ_HUMAN,P35414,APLNR,Apelin receptor,3,26,1,30,bin_5,994,1429,APLR,0,0.81
IPSP_HUMAN,P05154,SERPINA5,Plasma serine protease inhibitor,7,4,19,30,bin_5,100,16032,SERPINA1,0,0.27
TNIK_HUMAN,Q9UKE1,TNIK,TRAF2 and NCK-interacting protein kinase,4,15,11,30,bin_5,159,74,MAP4K4,0,0.34
CARD8_HUMAN,Q96P82,CARD8,"Caspase recruitment domain-containing protein 8, N-terminus ",8,15,7,30,bin_5,269,1,CARD8,1,1.24
ATF5_HUMAN,Q9Y2D1,ATF5,Cyclic AMP-dependent transcription factor ATF-5,9,15,6,30,bin_5,268,0,ATF5,1,0.37
APOC1_HUMAN,P02654,APOC1,Truncated apolipoprotein C-I,5,20,5,30,bin_5,427,20,APOC1,1,1.49
EPHA7_HUMAN,Q15375,EPHA7,Ephrin type-A receptor 7,7,20,3,30,bin_5,271,539,EPHA7,1,0.24
GGYF2_HUMAN,Q6Y7W6,GIGYF2,GRB10-interacting GYF protein 2 ,4,16,10,30,bin_5,100,35,GYF2,0,0.71
RL11_HUMAN,P62913,RPL11,Large ribosomal subunit protein uL5 ,5,16,9,30,bin_5,276,13,RPL5,0,0.86
PI3R4_HUMAN,Q99570,PIK3R4,Phosphoinositide 3-kinase regulatory subunit 4,4,14,12,30,bin_5,78,89,PIK3R4,1,0.38
PI51A_HUMAN,Q99755,PIP5K1A,Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha ,6,16,8,30,bin_5,53,13,PIK3CA,0,0.63
TOLIP_HUMAN,Q9H0E2,TOLLIP,Toll-interacting protein,8,11,11,30,bin_5,417,193,TOLLIP,1,0.36
TP53B_HUMAN,Q12888,TP53BP1,TP53-binding protein 1 ,9,12,9,30,bin_5,934,32,TP53BP1,1,0.17
GIPC1_HUMAN,O14908,GIPC1,PDZ domain-containing protein GIPC1,5,13,12,30,bin_5,188,29,GIPC1,1,0.64
ADA15_HUMAN,Q71S69,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,6,17,7,30,bin_5,248,25,ADAM15,1,0.88
MTA1_HUMAN,Q13330,MTA1,Metastasis-associated protein MTA1,7,15,8,30,bin_5,692,382,MTA1,1,0.19
NDC80_HUMAN,O14777,NDC80,Kinetochore protein NDC80 homolog,4,17,9,30,bin_5,636,28,NDC80,1,0.38
BC11B_HUMAN,Q9C0K0,BCL11B,B-cell lymphoma/leukemia 11B,5,22,3,30,bin_5,530,49,BCL11B,1,0.77
CTND1_HUMAN,Q9UP71,CTNND1,Catenin delta-1,5,7,18,30,bin_5,470,1175,CTNND1,1,4.3
MP2K5_HUMAN,Q13163,MAP2K5,Dual specificity mitogen-activated protein kinase kinase 5,7,22,1,30,bin_5,222,2,MAP2K5,1,0.52
FEN1_HUMAN,P39748,FEN1,Flap endonuclease 1 ,12,11,7,30,bin_5,937,904,FEN1,1,0.23
BDNF_HUMAN,Q9UC24,BDNF,BDNF precursor form ,2,20,8,30,bin_5,34343,132,BDNF,1,2.5
SHLB1_HUMAN,Q9Y371,SH3GLB1,Endophilin-B1,4,17,9,30,bin_5,79,48,SH3GL2,0,1.33
CXCR2_HUMAN,P25025,CXCR2,C-X-C chemokine receptor type 2,6,15,9,30,bin_5,3296,2216,CXCR2,1,1.05
SOX18_HUMAN,P35713,SOX18,Transcription factor SOX-18,5,22,3,30,bin_5,270,710,SOX18,1,0.47
BRCC3_HUMAN,Q16107,BRCC3,Lys-63-specific deubiquitinase BRCC36,7,14,9,30,bin_5,116,2,BRCC3,1,1.04
MBP_HUMAN,Q15338,MBP,Myelin basic protein,4,15,11,30,bin_5,16649,12876,MBP,1,0.49
YES_HUMAN,P07947,YES1,Tyrosine-protein kinase Yes,7,16,7,30,bin_5,393,1009,YES1,1,2.52
BST2_HUMAN,Q10589,BST2,Bone marrow stromal antigen 2,4,17,9,30,bin_5,758,125,BST2,1,0.49
CSN5_HUMAN,Q92905,COPS5,COP9 signalosome complex subunit 5,8,13,9,30,bin_5,382,149,CSN5,0,0.57
BIRC3_HUMAN,Q13489,BIRC3,Baculoviral IAP repeat-containing protein 3,6,19,5,30,bin_5,736,395,API3,0,0.36
SPTN2_HUMAN,O15020,SPTBN2,"Spectrin beta chain, non-erythrocytic 2",7,8,15,30,bin_5,108,16,SPTBN2,1,0.44
BID_HUMAN,P55957,BID,BH3-interacting domain death agonist p11,3,23,4,30,bin_5,20158,3,BID,1,0.52
FKBP8_HUMAN,Q14318,FKBP8,Peptidyl-prolyl cis-trans isomerase FKBP8,6,16,8,30,bin_5,141,98,FKBP8,1,1.37
CAMP3_HUMAN,Q9P1Y5,CAMSAP3,Calmodulin-regulated spectrin-associated protein 3 ,5,19,7,31,bin_5,51,26,CALM3,0,0.61
SRPK2_HUMAN,P78362,SRPK2,SRSF protein kinase 2 C-terminal,6,18,7,31,bin_5,100,0,SRPK2,1,1.12
VAPA_HUMAN,Q9P0L0,VAPA,Vesicle-associated membrane protein-associated protein A ,6,15,10,31,bin_5,514,33,VAPA,1,0.56
CATC_HUMAN,Q7Z5U7,CTSC,Dipeptidyl peptidase 1 light chain,9,9,13,31,bin_5,352,46,DPPL,0,0.59
ACM3_HUMAN,P20309,CHRM3,Muscarinic acetylcholine receptor M3,5,19,7,31,bin_5,223,4178,CHRM3,1,0.27
IF2B1_HUMAN,Q9NZI8,IGF2BP1,Insulin-like growth factor 2 mRNA-binding protein 1,6,11,14,31,bin_5,731,454,IGF2BP1,1,0.77
KDM2B_HUMAN,Q8NHM5,KDM2B,Lysine-specific demethylase 2B,9,17,5,31,bin_5,199,28,KDM2B,1,0.55
CD209_HUMAN,Q96QQ1,CD209,CD209 antigen,6,18,7,31,bin_5,565,1205,CD209,1,1.12
MAFB_HUMAN,Q9Y5Q3,MAFB,Transcription factor MafB,6,22,3,31,bin_5,756,556,MAFB,1,0.25
UBP8_HUMAN,P40818,USP8,Ubiquitin carboxyl-terminal hydrolase 8 ,6,15,10,31,bin_5,363,986,USP8,1,0.55
TRBP2_HUMAN,Q15633,TARBP2,RISC-loading complex subunit TARBP2 ,9,14,8,31,bin_5,90,0,TARDBP,0,0.2
AKAP6_HUMAN,Q13023,AKAP6,A-kinase anchor protein 6,6,15,10,31,bin_5,68,296,AKAP6,1,1.09
IRAK4_HUMAN,Q9NWZ3,IRAK4,Interleukin-1 receptor-associated kinase 4,7,16,8,31,bin_5,974,1984,IRAK4,1,0.87
ACL6B_HUMAN,O94805,ACTL6B,Actin-like protein 6B ,3,17,11,31,bin_5,28,3,ACTL6B,1,1.74
INTU_HUMAN,Q9ULD6,INTU,Protein inturned,0,24,7,31,bin_5,55,35,ITGB1BP1,0,0.99
IL23R_HUMAN,Q8IW84,IL23R,Interleukin-23 receptor,2,25,4,31,bin_5,1342,2232,IL23R,1,0.35
HXK2_HUMAN,P52789,HK2,Hexokinase-2 ,5,19,7,31,bin_5,6551,12453,HK2,1,0.53
ABCC9_HUMAN,O60706,ABCC9,ATP-binding cassette sub-family C member 9,10,16,5,31,bin_5,422,49,ABCC9,1,1.08
LTOR1_HUMAN,Q6IAA8,LAMTOR1,Ragulator complex protein LAMTOR1 ,2,18,11,31,bin_5,91,28,LAMTOR1,1,0.29
AFG32_HUMAN,Q9Y4W6,AFG3L2,Mitochondrial inner membrane m-AAA protease component AFG3L2 ,7,21,3,31,bin_5,125,5,AFG3L2,1,1.64
HNRPK_HUMAN,P61978,HNRNPK,Heterogeneous nuclear ribonucleoprotein K,6,13,12,31,bin_5,444,569,HNRPK,0,0.29
KCC2B_HUMAN,Q9Y6F4,CAMK2B,Calcium/calmodulin-dependent protein kinase type II subunit beta,8,14,9,31,bin_5,150,184,CAMK2B,1,0.23
STAU2_HUMAN,Q6AHY7,STAU2,Double-stranded RNA-binding protein Staufen homolog 2,7,11,13,31,bin_5,83,11,STAU2,1,1.24
ACM1_HUMAN,P11229,CHRM1,Muscarinic acetylcholine receptor M1,3,18,10,31,bin_5,158,5366,CHRM1,1,0.29
ACACB_HUMAN,O00763,ACACB,Acetyl-CoA carboxylase 2 ,5,21,5,31,bin_5,263,3622,ACACB,1,1.13
BRSK2_HUMAN,Q8IWQ3,BRSK2,Serine/threonine-protein kinase BRSK2,9,17,5,31,bin_5,70,50,BRSK2,1,0.82
TENR_HUMAN,Q92752,TNR,Tenascin-R,0,22,9,31,bin_5,905,303,TNR,1,1.23
TULP3_HUMAN,O75386,TULP3,Tubby-related protein 3 ,6,16,9,31,bin_5,67,3,TUBB3,0,0.38
ABL2_HUMAN,Q7Z301,ABL2,Tyrosine-protein kinase ABL2,9,19,3,31,bin_5,249,129,ABL1,0,0.28
KAP0_HUMAN,P10644,PRKAR1A,cAMP-dependent protein kinase type I-alpha regulatory subunit,6,12,13,31,bin_5,815,49,PRKAR1A,1,0.49
STAU1_HUMAN,O95793,STAU1,Double-stranded RNA-binding protein Staufen homolog 1,4,10,17,31,bin_5,232,20,STAU1,1,0.43
AGRG1_HUMAN,Q9Y653,ADGRG1,ADGRG1 C-terminal fragment,4,22,5,31,bin_5,199,9,ADGRG1,1,0.38
TF2B_HUMAN,Q00403,GTF2B,Transcription initiation factor IIB ,10,10,11,31,bin_5,25,120,TFIIIB,0,0.49
FZD7_HUMAN,O75084,FZD7,Frizzled-7,6,21,4,31,bin_5,413,171,FZD7,1,1.04
MED12_HUMAN,Q93074,MED12,Mediator of RNA polymerase II transcription subunit 12,9,16,6,31,bin_5,632,161,MED12,1,0.27
STA5A_HUMAN,P42229,STAT5A,Signal transducer and activator of transcription 5A,4,21,6,31,bin_5,1552,5578,STAT5A,1,1.23
UBC9_HUMAN,P63279,UBE2I,SUMO-conjugating enzyme UBC9,9,11,11,31,bin_5,95,215,UBE2I,1,0.53
GBRA5_HUMAN,P31644,GABRA5,Gamma-aminobutyric acid receptor subunit alpha-5 ,6,11,14,31,bin_5,296,255,GABRA1,0,2.36
TPC2_HUMAN,Q8NHX9,TPCN2,Two pore channel protein 2,8,15,8,31,bin_5,152,2817,TPC2,0,0.68
PIAS4_HUMAN,Q8N2W9,PIAS4,E3 SUMO-protein ligase PIAS4 ,7,17,7,31,bin_5,178,73,PIAS4,1,0.17
FBN1_HUMAN,P35555,FBN1,Asprosin ,8,16,7,31,bin_5,2617,249,ASPRO,0,0.28
ZP3_HUMAN,P21754,ZP3,Processed zona pellucida sperm-binding protein 3,6,20,5,31,bin_5,869,4,ZP3,1,1.44
PLF4_HUMAN,P02776,PF4,"Platelet factor 4, short form",4,22,5,31,bin_5,2932,4,PF4,1,1.2
AT1A4_HUMAN,Q13733,ATP1A4,Sodium/potassium-transporting ATPase subunit alpha-4 ,6,18,7,31,bin_5,49,2,ATP1A4,1,1.67
NSSAQAFLGP,Q14683,SMC1A,Structural maintenance of chromosomes protein 1A,7,12,12,31,bin_5,287,59,Structural maintenance of chromosomes 1A (SMC1A),0,0.38
VVAVTGDGTN,P20020,ATP2B1,Plasma membrane calcium-transporting ATPase 1 ,8,11,12,31,bin_5,249,2824,ATP2A1,0,0.78
S27A4_HUMAN,Q6P1M0,SLC27A4,Long-chain fatty acid transport protein 4 ,9,16,6,31,bin_5,201,506,SLC27A4,1,1.35
OPTN_HUMAN,Q8N562,OPTN,Optineurin,5,16,10,31,bin_5,1682,623,OPTN,1,0.26
PERM_HUMAN,P05164,MPO,Myeloperoxidase heavy chain,5,15,11,31,bin_5,17987,731,MPO,1,0.9
RYK_HUMAN,P34925,RYK,Tyrosine-protein kinase RYK ,7,19,5,31,bin_5,456,169,RYK,1,1.17
EXOS9_HUMAN,Q06265,EXOSC9,Exosome complex component RRP45,4,16,11,31,bin_5,29,3,RRP45,0,1.76
PER1_HUMAN,DPGHPDDPLF,PER1,Period circadian protein homolog 1,8,19,4,31,bin_5,2385,261,PER1,1,0.27
NCBP2_HUMAN,P52298,NCBP2,Nuclear cap-binding protein subunit 2,6,20,5,31,bin_5,61,72,NCBP2,1,0.21
ABCA4_HUMAN,P78363,ABCA4,Retinal-specific phospholipid-transporting ATPase ABCA4 ,14,9,8,31,bin_5,1145,1,ABCA4,1,0.29
P3C2A_HUMAN,O00443,PIK3C2A,Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha,6,14,11,31,bin_5,102,2,PIK3C2A,1,2.25
BIG2_HUMAN,Q9Y6D5,ARFGEF2,Brefeldin A-inhibited guanine nucleotide-exchange protein 2,4,9,18,31,bin_5,73,31,ARFGEF2,1,1.4
WASF2_HUMAN,Q9Y6W5,WASF2,Actin-binding protein WASF2 ,6,14,11,31,bin_5,145,126,WASF2,1,0.29
NCOA2_HUMAN,Q15596,NCOA2,Nuclear receptor coactivator 2,9,16,6,31,bin_5,600,668,NCOA2,1,1.93
PECA1_HUMAN,Q9NPB7,PECAM1,Platelet endothelial cell adhesion molecule,2,20,9,31,bin_5,2523,9545,PECAM1,1,1.02
USH1C_HUMAN,Q9Y6N9,USH1C,Harmonin,1,16,14,31,bin_5,209,111,USH2A,0,0.54
ANKR1_HUMAN,Q15327,ANKRD1,Ankyrin repeat domain-containing protein 1,8,16,7,31,bin_5,266,195,ANKRD1,1,0.92
BICD1_HUMAN,Q96G01,BICD1,Protein bicaudal D homolog 1,8,15,8,31,bin_5,50,20,BICD1,1,0.41
RUNX3_HUMAN,Q13761,RUNX3,Runt-related transcription factor 3,7,16,8,31,bin_5,1636,275,RUNX3,1,0.62
ROA1_HUMAN,P09651,HNRNPA1,"Heterogeneous nuclear ribonucleoprotein A1, N-terminally processed",11,11,9,31,bin_5,629,0,HNRNPA1,1,0.26
SHOX2_HUMAN,O60902,SHOX2,Short stature homeobox protein 2,2,27,2,31,bin_5,300,221,SHOX2,1,1.01
PCM1_HUMAN,Q9H4A2,PCM1,Pericentriolar material 1 protein ,2,16,13,31,bin_5,332,3131,PCM1,1,0.65
APBB1_HUMAN,Q96A93,APBB1,Amyloid beta precursor protein binding family B member 1 ,8,14,9,31,bin_5,204,42,APBB1,1,0.66
NEK6_HUMAN,Q9HC98,NEK6,Serine/threonine-protein kinase Nek6 ,9,13,9,31,bin_5,145,118,NEK6,1,1.52
DLX5_HUMAN,P56178,DLX5,Homeobox protein DLX-5,6,22,3,31,bin_5,834,21,DLX5,1,2.23
VEGFB_HUMAN,P49765,VEGFB,Vascular endothelial growth factor B,6,21,4,31,bin_5,828,444,VGF,0,0.22
RIMS1_HUMAN,Q9HBA1,RIMS1,Regulating synaptic membrane exocytosis protein 1,5,20,6,31,bin_5,149,519,RIMS1,1,0.91
SGRKLRRRTL,Q9NR48,ASH1L,Histone-lysine N-methyltransferase ASH1L,10,16,5,31,bin_5,152,84,ASH1L,1,0.3
SAP_HUMAN,GTEKCIWGPS,PSAP,Saposin-D,11,9,11,31,bin_5,954,819,PSAP,1,0.94
E41L5_HUMAN,Q9HCM4,EPB41L5,Band 4.1-like protein 5,2,21,8,31,bin_5,46,152,EPB41L5,1,0.58
BBS7_HUMAN,Q8IWZ6,BBS7,Bardet-Biedl syndrome 7 protein,1,19,11,31,bin_5,89,4,BBS7,1,0.45
ALKB1_HUMAN,Q13686,ALKBH1,Nucleic acid dioxygenase ALKBH1 ,9,16,6,31,bin_5,141,68,ALKBH1,1,0.44
RABX5_HUMAN,Q9UJ41,RABGEF1,Rab5 GDP/GTP exchange factor,5,20,6,31,bin_5,84,219,RABGEF1,1,0.64
ARI5A_HUMAN,Q03989,ARID5A,AT-rich interactive domain-containing protein 5A,12,15,4,31,bin_5,78,17,ARID5A,1,2.11
DDX17_HUMAN,Q92841,DDX17,Probable ATP-dependent RNA helicase DDX17,8,15,8,31,bin_5,193,1,DDX17,1,0.36
NOTC4_HUMAN,Q9UIJ0,NOTCH4,Notch 4 intracellular domain,5,18,8,31,bin_5,846,489,NOTCH4,1,0.32
EDA_HUMAN,Q9Y6L0,EDA,"Ectodysplasin-A, secreted form",5,17,9,31,bin_5,7013,50,EDARADD,0,0.62
EDN2_HUMAN,P20800,EDN2,Endothelin-2,2,27,2,31,bin_5,102,451,EDN2,1,0.85
RAMP3_HUMAN,O60896,RAMP3,Receptor activity-modifying protein 3,4,21,6,31,bin_5,315,194,RAMP3,1,0.29
EF1A1_HUMAN,P68104,EEF1A1,Elongation factor 1-alpha 1,8,6,17,31,bin_5,457,2736,EEF1A1,1,0.49
PRLR_HUMAN,Q9UHJ5,PRLR,Prolactin receptor,6,19,6,31,bin_5,1306,11766,PRLR,1,1.26
EFNB2_HUMAN,P52799,EFNB2,Ephrin-B2,2,22,7,31,bin_5,300,1058,EFNB2,1,0.47
GMIKMDVVDG,Q96RD7,PANX1,Caspase-activated pannexin-1 ,13,11,7,31,bin_5,846,3,PANX1,1,0.46
SAC2_HUMAN,Q9NT51,INPP5F,Phosphatidylinositide phosphatase SAC2 ,7,15,9,31,bin_5,53,1,INPP5E,0,1.25
NKX22_HUMAN,O95096,NKX2-2,Homeobox protein Nkx-2.2,4,24,3,31,bin_5,634,563,NKX2-2,1,0.65
PO3F2_HUMAN,P20265,POU3F2,"POU domain, class 3, transcription factor 2",7,21,3,31,bin_5,183,105,POU3F2,1,0.48
HEMH_HUMAN,P22830,FECH,"Ferrochelatase, mitochondrial",7,22,3,32,bin_5,367,309,ALAS2,0,0.59
AREG_HUMAN,P15514,AREG,Amphiregulin ,5,19,8,32,bin_5,1399,1786,AREG,1,1.71
BMI1_HUMAN,P35226,BMI1,Polycomb complex protein BMI-1,5,19,8,32,bin_5,2676,583,PCGF4,0,0.41
NDKB_HUMAN,P22392,NME2,Nucleoside diphosphate kinase B,8,13,11,32,bin_5,1011,1457,NDKBB,0,0.57
MTMR2_HUMAN,Q13614,MTMR2,Myotubularin-related protein 2 ,4,13,15,32,bin_5,136,99,MTMR2,1,0.84
MMP12_HUMAN,P39900,MMP12,Macrophage metalloelastase,8,21,3,32,bin_5,1759,1059,MMP12,1,0.68
CXL13_HUMAN,O43927,CXCL13,C-X-C motif chemokine 13,8,22,2,32,bin_5,2393,608,CXCL13,1,0.33
MYO1D_HUMAN,O94832,MYO1D,Unconventional myosin-Id,6,6,20,32,bin_5,63,11,MYO5B,0,0.75
MBD2_HUMAN,Q9UBB5,MBD2,Methyl-CpG-binding domain protein 2 ,9,16,7,32,bin_5,602,663,MBD2,1,0.29
PLEK_HUMAN,P08567,PLEK,Pleckstrin,3,23,6,32,bin_5,110,3355,PLEK,1,0.23
MRP5_HUMAN,Q9UQC3,ABCC5,ATP-binding cassette sub-family C member 5,13,13,6,32,bin_5,366,95,ABCC5,1,0.6
ALDOA_HUMAN,P04075,ALDOA,Fructose-bisphosphate aldolase A ,8,10,14,32,bin_5,330,7315,ALDOA,1,0.36
NCK2_HUMAN,O43639,NCK2,Cytoplasmic protein NCK2,7,20,5,32,bin_5,143,37,NCK2,1,1.99
MK07_HUMAN,Q13164,MAPK7,Mitogen-activated protein kinase 7,6,21,5,32,bin_5,271,795,MAPK7,1,0.28
FLRT3_HUMAN,Q9NZU0,FLRT3,Leucine-rich repeat transmembrane protein FLRT3,4,13,15,32,bin_5,92,17,FLRT3,1,0.16
FGFR3_HUMAN,P22607,FGFR3,Fibroblast growth factor receptor 3,5,20,7,32,bin_5,3686,2290,FGFR3,1,1.69
CCAR2_HUMAN,Q9HD12,CCAR2,Cell cycle and apoptosis regulator protein 2,6,19,7,32,bin_5,125,16247,CCAR2,1,0.27
MCRS1_HUMAN,Q96EZ8,MCRS1,Microspherule protein 1,4,18,10,32,bin_5,73,31,MCRS1,1,0.71
UCHL5_HUMAN,Q9Y5K5,UCHL5,Ubiquitin carboxyl-terminal hydrolase isozyme L5,4,21,7,32,bin_5,202,8,USP7,0,0.81
MK09_HUMAN,Q8N5C5,MAPK9,Mitogen-activated protein kinase 9,5,19,8,32,bin_5,149,858,MAPK9,1,0.4
SMC5_HUMAN,Q8IY18,SMC5,Structural maintenance of chromosomes protein 5,4,16,12,32,bin_5,387,904,SMC5,1,0.3
NCF1_HUMAN,Q9UDV9,NCF1,Neutrophil cytosol factor 1,6,17,9,32,bin_5,399,2298,NCF1,1,0.97
HCLS1_HUMAN,P14317,HCLS1,Hematopoietic lineage cell-specific protein,5,20,7,32,bin_5,156,363,HCLS1,1,1.96
FGF21_HUMAN,Q9NSA1,FGF21,Fibroblast growth factor 21,2,27,3,32,bin_5,3757,2979,FGF21,1,1.28
CD47_HUMAN,Q08722,CD47,Leukocyte surface antigen CD47,3,24,5,32,bin_5,2884,337,CD47,1,2.53
SMC3_HUMAN,Q9UQE7,SMC3,Structural maintenance of chromosomes protein 3,9,11,12,32,bin_5,624,1033,SMC3,1,0.28
RL5_HUMAN,P46777,RPL5,Large ribosomal subunit protein uL18 ,7,12,13,32,bin_5,313,9,RPL18,0,0.52
NOX1_HUMAN,Q9Y5S8,NOX1,NADPH oxidase 1,5,22,5,32,bin_5,1995,1011,NOX1,1,0.35
UBP7_HUMAN,Q93009,USP7,Ubiquitin carboxyl-terminal hydrolase 7,5,20,7,32,bin_5,888,1166,USP7,1,0.59
RIT2_HUMAN,Q99578,RIT2,GTP-binding protein Rit2,7,14,11,32,bin_5,59,28,GNA14,0,0.27
CCN2_HUMAN,P29279,CCN2,CCN family member 2 ,3,23,6,32,bin_5,2995,384,CCN2,1,0.66
DPEP1_HUMAN,P16444,DPEP1,Dipeptidase 1,8,15,9,32,bin_5,79,75,DPEP1,1,0.35
GBP5_HUMAN,Q96PP8,GBP5,Guanylate-binding protein 5,6,17,9,32,bin_5,192,201,GBP5,1,0.75
ABCG2_HUMAN,Q8IX16,ABCG2,Broad substrate specificity ATP-binding cassette transporter ABCG2 ,13,12,7,32,bin_5,6255,22,ABCG2,1,0.5
HPRT_HUMAN,P00492,HPRT1,Hypoxanthine-guanine phosphoribosyltransferase,5,24,3,32,bin_5,653,5452,HPRT1,1,0.44
XPC_HUMAN,Q01831,XPC,DNA repair protein complementing XP-C cells,8,11,13,32,bin_5,1575,12,ERCC2,0,1.28
CLIC4_HUMAN,Q9Y696,CLIC4,Chloride intracellular channel protein 4,1,14,17,32,bin_5,183,3007,CLIC4,1,0.82
TOP1_HUMAN,P11387,TOP1,DNA topoisomerase 1,12,12,8,32,bin_5,1737,8542,TOP1,1,1.49
RECQ5_HUMAN,O94762,RECQL5,ATP-dependent DNA helicase Q5,11,14,7,32,bin_5,145,2352,RECQL5,1,1.77
FFAR4_HUMAN,Q5NUL3,FFAR4,Free fatty acid receptor 4,5,21,6,32,bin_5,504,2422,FFAR4,1,1.41
PIM1_HUMAN,P11309,PIM1,Serine/threonine-protein kinase pim-1,7,19,6,32,bin_5,1789,1035,PIM1,1,3.75
TYSY_HUMAN,P04818,TYMS,Thymidylate synthase ,5,21,6,32,bin_5,884,6123,TYMS,1,0.73
IL2RG_HUMAN,P31785,IL2RG,Cytokine receptor common subunit gamma,5,18,9,32,bin_5,1210,1257,CSF2RA,0,0.19
B3AT_HUMAN,P02730,SLC4A1,Band 3 anion transport protein ,9,14,9,32,bin_5,456,2197,SLC4A1,1,0.73
